"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","deleteAuctionParticipant()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","deleteAuctionParticipant"
"","5","findById()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","findById"
"","10","deleteStaff()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","deleteStaff"
"","4","deleteById()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","deleteById"
"","3","getMember()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.MemberControllerTest","com.swp391.koibe.controllers.MemberControllerTest","getMember"
"","3","deleteKoi()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.BreederControllerTest","com.swp391.koibe.controllers.BreederControllerTest","deleteKoi"
"","9","getKoiById()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","getKoiById"
"","5","hasJoinedAuction()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","hasJoinedAuction"
"","7","uploadImages()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","uploadImages"
"","4","createKoiImage()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","createKoiImage"
"","61","testCreateRole_Success()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testCreateRole_Success"
"","5","testCreateOrderDetail()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","testCreateOrderDetail"
"","4","notifyAllUserUpcomingAuction()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.AuctionControllerTest","com.swp391.koibe.controllers.AuctionControllerTest","notifyAllUserUpcomingAuction"
"","3","sendMail()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.mail.MailServiceTest","com.swp391.koibe.services.mail.MailServiceTest","sendMail"
"","6","testGetRoleById()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testGetRoleById"
"","3","createDrawOutRequest()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.PaymentControllerTest","com.swp391.koibe.controllers.PaymentControllerTest","createDrawOutRequest"
"","3","getAllKoiImages()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","getAllKoiImages"
"","4","deleteKoi()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","deleteKoi"
"","3","deleteOrderDetail()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.OrderDetailControllerTest","com.swp391.koibe.controllers.OrderDetailControllerTest","deleteOrderDetail"
"","6","createCategory()","","Sun Nov 10 11:51:28 GMT 2024","passed","Sun Nov 10 11:51:28 GMT 2024","","com.swp391.koibe.services.category.CategoryServiceTest","com.swp391.koibe.services.category.CategoryServiceTest","createCategory"
"","5","getKoiListByStatus()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getKoiListByStatus"
"","7","getAllBiddingHistory()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","com.swp391.koibe.controllers.BiddingHistoryControllerTest","getAllBiddingHistory"
"","4","updateDescendAuctionKoiPrice()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","updateDescendAuctionKoiPrice"
"","3","verifiedUserNotLogin()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.OtpControllerTest","com.swp391.koibe.controllers.OtpControllerTest","verifiedUserNotLogin"
"","3","getAuctionParticipantById()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","getAuctionParticipantById"
"","3","deleteOrder()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","deleteOrder"
"","4","createOrderPayment()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createOrderPayment"
"","4","getBidsByAuctionKoiId()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getBidsByAuctionKoiId"
"","6","createCategory()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.CategoryControllerTest","com.swp391.koibe.controllers.CategoryControllerTest","createCategory"
"","3","getAuctionKoiDetailsById()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiDetailsById"
"","3","getOrdersByKeyword()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","getOrdersByKeyword"
"","3","getAllAuctions()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAllAuctions"
"","3","getAuctionKoisByAuctionId()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.AuctionKoiControllerTest","com.swp391.koibe.controllers.AuctionKoiControllerTest","getAuctionKoisByAuctionId"
"","4","getFeedbackById()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.FeedbackControllerTest","com.swp391.koibe.controllers.FeedbackControllerTest","getFeedbackById"
"","3","notifyUsersAboutUpcomingAuctions()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.auction.AuctionMailServiceTest","com.swp391.koibe.services.auction.AuctionMailServiceTest","notifyUsersAboutUpcomingAuctions"
"","3","getAuctionKoiByAuctionIdV2()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiByAuctionIdV2"
"","5","findById()","","Sun Nov 10 11:51:31 GMT 2024","passed","Sun Nov 10 11:51:31 GMT 2024","","com.swp391.koibe.services.user.member.MemberServiceTest","com.swp391.koibe.services.user.member.MemberServiceTest","findById"
"","4","getKoisByKeywordNotAuth()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getKoisByKeywordNotAuth"
"","3","deleteBreeder()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","deleteBreeder"
"","3","searchUserOrdersByKeyword()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","searchUserOrdersByKeyword"
"","10","descending()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","descending"
"","3","convertToBidDTO()","","Sun Nov 10 11:51:39 GMT 2024","passed","Sun Nov 10 11:51:39 GMT 2024","","com.swp391.koibe.utils.DTOConverterTest","com.swp391.koibe.utils.DTOConverterTest","convertToBidDTO"
"","3","sendBlockAccount()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.MailControllerTest","com.swp391.koibe.controllers.MailControllerTest","sendBlockAccount"
"","3","findById()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","findById"
"","17","testDeleteRole()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testDeleteRole"
"","6","getAllBidHistories()","","Sun Nov 10 11:51:25 GMT 2024","passed","Sun Nov 10 11:51:25 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getAllBidHistories"
"","3","getAuctionByStatus()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByStatus"
"","24","getAllCategories()","","Sun Nov 10 11:51:28 GMT 2024","passed","Sun Nov 10 11:51:28 GMT 2024","","com.swp391.koibe.services.category.CategoryServiceTest","com.swp391.koibe.services.category.CategoryServiceTest","getAllCategories"
"","3","updateOrder()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","updateOrder"
"","10","getAuctionByKeyword()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByKeyword"
"","3","getFeedbackByOrderId()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.FeedbackControllerTest","com.swp391.koibe.controllers.FeedbackControllerTest","getFeedbackByOrderId"
"","5","updateStaff()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","updateStaff"
"","2","getAllAuctionKois()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAllAuctionKois"
"","4","updateOrderDetail()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","updateOrderDetail"
"","13","updateKoiImage()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","updateKoiImage"
"","13","updatePassword()","","Sun Nov 10 11:51:28 GMT 2024","passed","Sun Nov 10 11:51:28 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","updatePassword"
"","5","getKoi()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getKoi"
"","5","createOrderDetail()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","createOrderDetail"
"","4","getUnverifiedKoisByKeyword()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getUnverifiedKoisByKeyword"
"","4","createOtp()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.otp.OtpServiceTest","com.swp391.koibe.services.otp.OtpServiceTest","createOtp"
"","4","updateFeedback()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","updateFeedback"
"","3","updateMemberToStaff()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","updateMemberToStaff"
"","5","getBidderLatestBid()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getBidderLatestBid"
"","4","testGetAuctionByStatus()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","testGetAuctionByStatus"
"","3","existsByName()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","existsByName"
"","4","sendRefundEmail()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryEmailServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryEmailServiceTest","sendRefundEmail"
"","3","delete()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","delete"
"","4","getAuctionById()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.AuctionControllerTest","com.swp391.koibe.controllers.AuctionControllerTest","getAuctionById"
"","4","getFeedbackByOrderId()","","Sun Nov 10 11:51:24 GMT 2024","passed","Sun Nov 10 11:51:24 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","getFeedbackByOrderId"
"","4","getOrderDetail()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","getOrderDetail"
"","3","verifyOtpToVerifyUser()","","Sun Nov 10 11:51:28 GMT 2024","passed","Sun Nov 10 11:51:28 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","verifyOtpToVerifyUser"
"","3","getAllAuctions()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.AuctionKoiControllerTest","com.swp391.koibe.controllers.AuctionKoiControllerTest","getAllAuctions"
"","7","getAllCategories()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.CategoryControllerTest","com.swp391.koibe.controllers.CategoryControllerTest","getAllCategories"
"","3","revokeKoiInAuction()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","revokeKoiInAuction"
"","4","getKoiImage()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","getKoiImage"
"","3","getAllFeedbacks()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.FeedbackControllerTest","com.swp391.koibe.controllers.FeedbackControllerTest","getAllFeedbacks"
"","3","createDepositPayment()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.PaymentControllerTest","com.swp391.koibe.controllers.PaymentControllerTest","createDepositPayment"
"","3","getOrderDetail()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.OrderDetailControllerTest","com.swp391.koibe.controllers.OrderDetailControllerTest","getOrderDetail"
"","3","getAuctionKoiById()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiById"
"","4","updateBreeder()","","Sun Nov 10 11:51:33 GMT 2024","passed","Sun Nov 10 11:51:33 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","updateBreeder"
"","12","getById()","","Sun Nov 10 11:51:28 GMT 2024","passed","Sun Nov 10 11:51:28 GMT 2024","","com.swp391.koibe.services.category.CategoryServiceTest","com.swp391.koibe.services.category.CategoryServiceTest","getById"
"","3","addToken()","","Sun Nov 10 11:51:14 GMT 2024","passed","Sun Nov 10 11:51:14 GMT 2024","","com.swp391.koibe.services.token.TokenServiceTest","com.swp391.koibe.services.token.TokenServiceTest","addToken"
"","5","createDepositPayment()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createDepositPayment"
"","4","getPaymentsByKeywordAndStatus()","","Sun Nov 10 11:51:20 GMT 2024","passed","Sun Nov 10 11:51:20 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentsByKeywordAndStatus"
"","3","getOtpByEmailOtp()","","Sun Nov 10 11:51:36 GMT 2024","passed","Sun Nov 10 11:51:36 GMT 2024","","com.swp391.koibe.services.otp.OtpServiceTest","com.swp391.koibe.services.otp.OtpServiceTest","getOtpByEmailOtp"
"","4","createNewKoi()","","Sun Nov 10 11:51:07 GMT 2024","passed","Sun Nov 10 11:51:07 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","createNewKoi"
"","3","logout()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","logout"
"","3","createUser()","","Sun Nov 10 11:51:11 GMT 2024","passed","Sun Nov 10 11:51:11 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","createUser"
