"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13","testDeleteRole()","","Thu Oct 31 03:37:52 GMT 2024","passed","Thu Oct 31 03:37:52 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testDeleteRole"
"","15","generateFakeKoiImages()","","Thu Oct 31 03:37:38 GMT 2024","passed","Thu Oct 31 03:37:38 GMT 2024","","com.swp391.koibe.controllers.KoiImageControllerTest","com.swp391.koibe.controllers.KoiImageControllerTest","generateFakeKoiImages"
"","3","createMember()","","Thu Oct 31 03:38:04 GMT 2024","passed","Thu Oct 31 03:38:04 GMT 2024","","com.swp391.koibe.services.user.member.MemberServiceTest","com.swp391.koibe.services.user.member.MemberServiceTest","createMember"
"","5","getPaymentByOrderID()","","Thu Oct 31 03:37:52 GMT 2024","passed","Thu Oct 31 03:37:52 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentByOrderID"
"","2","revokeKoiInAuction()","","Thu Oct 31 03:38:10 GMT 2024","passed","Thu Oct 31 03:38:10 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","revokeKoiInAuction"
"","3","getOrdersByKeyword()","","Thu Oct 31 03:38:01 GMT 2024","passed","Thu Oct 31 03:38:01 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","getOrdersByKeyword"
"","3","getPaymentByUserIdAndStatus()","","Thu Oct 31 03:37:43 GMT 2024","passed","Thu Oct 31 03:37:43 GMT 2024","","com.swp391.koibe.controllers.PaymentControllerTest","com.swp391.koibe.controllers.PaymentControllerTest","getPaymentByUserIdAndStatus"
"","3","getUserDetailsFromToken()","","Thu Oct 31 03:38:01 GMT 2024","passed","Thu Oct 31 03:38:01 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","getUserDetailsFromToken"
"","3","deleteAuctionKoi()","","Thu Oct 31 03:38:10 GMT 2024","passed","Thu Oct 31 03:38:10 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","deleteAuctionKoi"
"","5","getAllBiddingHistory()","","Thu Oct 31 03:37:38 GMT 2024","passed","Thu Oct 31 03:37:38 GMT 2024","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","com.swp391.koibe.controllers.BiddingHistoryControllerTest","getAllBiddingHistory"
"","3","createUser()","","Thu Oct 31 03:38:01 GMT 2024","passed","Thu Oct 31 03:38:01 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","createUser"
"","3","getKoi()","","Thu Oct 31 03:37:38 GMT 2024","passed","Thu Oct 31 03:37:38 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getKoi"
"","4","deleteBreeder()","","Thu Oct 31 03:38:07 GMT 2024","passed","Thu Oct 31 03:38:07 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","deleteBreeder"
"","8","testCreateRole()","","Thu Oct 31 03:37:52 GMT 2024","passed","Thu Oct 31 03:37:52 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testCreateRole"
"","4","updateKoiImage()","","Thu Oct 31 03:37:46 GMT 2024","passed","Thu Oct 31 03:37:46 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","updateKoiImage"
"","4","createNewStaff()","","Thu Oct 31 03:38:07 GMT 2024","passed","Thu Oct 31 03:38:07 GMT 2024","","com.swp391.koibe.services.user.staff.StaffServiceTest","com.swp391.koibe.services.user.staff.StaffServiceTest","createNewStaff"
"","5","findById()","","Thu Oct 31 03:38:07 GMT 2024","passed","Thu Oct 31 03:38:07 GMT 2024","","com.swp391.koibe.services.user.breeder.BreederServiceTest","com.swp391.koibe.services.user.breeder.BreederServiceTest","findById"
"","4","createKoi()","","Thu Oct 31 03:37:57 GMT 2024","passed","Thu Oct 31 03:37:57 GMT 2024","","com.swp391.koibe.services.koi.KoiServiceTest","com.swp391.koibe.services.koi.KoiServiceTest","createKoi"
"","5","deleteFeedback()","","Thu Oct 31 03:37:57 GMT 2024","passed","Thu Oct 31 03:37:57 GMT 2024","","com.swp391.koibe.services.feedback.FeedbackServiceTest","com.swp391.koibe.services.feedback.FeedbackServiceTest","deleteFeedback"
"","7","deleteAuctionParticipant()","","Thu Oct 31 03:37:46 GMT 2024","passed","Thu Oct 31 03:37:46 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","deleteAuctionParticipant"
"","9","deleteStaff()","","Thu Oct 31 03:37:38 GMT 2024","passed","Thu Oct 31 03:37:38 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","deleteStaff"
"","4","getAuctionParticipantById()","","Thu Oct 31 03:37:46 GMT 2024","passed","Thu Oct 31 03:37:46 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","getAuctionParticipantById"
"","5","hasJoinedAuction()","","Thu Oct 31 03:37:46 GMT 2024","passed","Thu Oct 31 03:37:46 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","hasJoinedAuction"
"","3","createAuctionKoiV2()","","Thu Oct 31 03:38:10 GMT 2024","passed","Thu Oct 31 03:38:10 GMT 2024","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","createAuctionKoiV2"
