"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","sendBlockAccount()","","Mon Nov 11 17:05:58 GMT 2024","passed","Mon Nov 11 17:05:58 GMT 2024","","com.swp391.koibe.controllers.MailControllerTest","com.swp391.koibe.controllers.MailControllerTest","sendBlockAccount"
"","5","getKoi()","","Mon Nov 11 17:05:54 GMT 2024","passed","Mon Nov 11 17:05:54 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getKoi"
"","3","getOrdersByKeyword()","","Mon Nov 11 17:05:54 GMT 2024","passed","Mon Nov 11 17:05:54 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","getOrdersByKeyword"
"","3","getUserById()","","Mon Nov 11 17:06:16 GMT 2024","passed","Mon Nov 11 17:06:16 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","getUserById"
"","3","getAllUsersJoinAuction()","","Mon Nov 11 17:05:54 GMT 2024","passed","Mon Nov 11 17:05:54 GMT 2024","","com.swp391.koibe.controllers.AuctionParticipantControllerTest","com.swp391.koibe.controllers.AuctionParticipantControllerTest","getAllUsersJoinAuction"
"","4","getAllMembers()","","Mon Nov 11 17:06:18 GMT 2024","passed","Mon Nov 11 17:06:18 GMT 2024","","com.swp391.koibe.services.user.member.MemberServiceTest","com.swp391.koibe.services.user.member.MemberServiceTest","getAllMembers"
"","10","convertToKoiImageDTO()","","Mon Nov 11 17:06:26 GMT 2024","passed","Mon Nov 11 17:06:26 GMT 2024","","com.swp391.koibe.utils.DTOConverterTest","com.swp391.koibe.utils.DTOConverterTest","convertToKoiImageDTO"
"","6","getAllStaffs()","","Mon Nov 11 17:05:54 GMT 2024","passed","Mon Nov 11 17:05:54 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","getAllStaffs"
"","5","updateStaff()","","Mon Nov 11 17:05:54 GMT 2024","passed","Mon Nov 11 17:05:54 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","updateStaff"
"","24","testUpdateRole_ValidationError()","","Mon Nov 11 17:05:58 GMT 2024","passed","Mon Nov 11 17:05:58 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_ValidationError"
"","3","getBidsByAuctionKoiId()","","Mon Nov 11 17:06:12 GMT 2024","passed","Mon Nov 11 17:06:12 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getBidsByAuctionKoiId"
"","3","forgotPassword()","","Mon Nov 11 17:05:54 GMT 2024","passed","Mon Nov 11 17:05:54 GMT 2024","","com.swp391.koibe.controllers.ForgotPasswordControllerTest","com.swp391.koibe.controllers.ForgotPasswordControllerTest","forgotPassword"
"","14","updateAuctionParticipant()","","Mon Nov 11 17:06:01 GMT 2024","passed","Mon Nov 11 17:06:01 GMT 2024","","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","com.swp391.koibe.services.auctionparticipant.AuctionParticipantServiceTest","updateAuctionParticipant"
"","4","getAuctionOnCondition()","","Mon Nov 11 17:06:21 GMT 2024","passed","Mon Nov 11 17:06:21 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionOnCondition"
