"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","createAscendingAuction()","","Tue Nov 12 15:15:34 GMT 2024","passed","Tue Nov 12 15:15:34 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","createAscendingAuction"
"","2","getAuctionByStatus()","","Tue Nov 12 15:15:34 GMT 2024","passed","Tue Nov 12 15:15:34 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByStatus"
"","85","testGetRoleById_Success()","","Tue Nov 12 15:15:12 GMT 2024","passed","Tue Nov 12 15:15:12 GMT 2024","","com.swp391.koibe.controllers.RoleControllerTest","com.swp391.koibe.controllers.RoleControllerTest","testGetRoleById_Success"
"","4","updateStaff()","","Tue Nov 12 15:15:07 GMT 2024","passed","Tue Nov 12 15:15:07 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","updateStaff"
"","14","testUpdateRole()","","Tue Nov 12 15:15:21 GMT 2024","passed","Tue Nov 12 15:15:21 GMT 2024","","com.swp391.koibe.services.role.RoleServiceTest","com.swp391.koibe.services.role.RoleServiceTest","testUpdateRole"
"","4","deleteStaff()","","Tue Nov 12 15:15:07 GMT 2024","passed","Tue Nov 12 15:15:07 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","deleteStaff"
"","2","updateFeedback()","","Tue Nov 12 15:15:12 GMT 2024","passed","Tue Nov 12 15:15:12 GMT 2024","","com.swp391.koibe.controllers.FeedbackControllerTest","com.swp391.koibe.controllers.FeedbackControllerTest","updateFeedback"
"","3","verifiedUserNotLogin()","","Tue Nov 12 15:15:07 GMT 2024","passed","Tue Nov 12 15:15:07 GMT 2024","","com.swp391.koibe.controllers.OtpControllerTest","com.swp391.koibe.controllers.OtpControllerTest","verifiedUserNotLogin"
"","4","getAuctionOnStatus()","","Tue Nov 12 15:15:34 GMT 2024","passed","Tue Nov 12 15:15:34 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionOnStatus"
"","4","getAllBidHistories()","","Tue Nov 12 15:15:25 GMT 2024","passed","Tue Nov 12 15:15:25 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getAllBidHistories"
"","3","creatSealedAuction()","","Tue Nov 12 15:15:34 GMT 2024","passed","Tue Nov 12 15:15:34 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","creatSealedAuction"
"","6","createNewStaff()","","Tue Nov 12 15:15:07 GMT 2024","passed","Tue Nov 12 15:15:07 GMT 2024","","com.swp391.koibe.controllers.StaffControllerTest","com.swp391.koibe.controllers.StaffControllerTest","createNewStaff"
"","5","createOrder()","","Tue Nov 12 15:15:28 GMT 2024","passed","Tue Nov 12 15:15:28 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","createOrder"
"","3","blockOrEnable()","","Tue Nov 12 15:15:12 GMT 2024","passed","Tue Nov 12 15:15:12 GMT 2024","","com.swp391.koibe.controllers.UserControllerTest","com.swp391.koibe.controllers.UserControllerTest","blockOrEnable"
"","6","createDepositPayment()","","Tue Nov 12 15:15:21 GMT 2024","passed","Tue Nov 12 15:15:21 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","createDepositPayment"
"","5","updateOrderDetail()","","Tue Nov 12 15:15:21 GMT 2024","passed","Tue Nov 12 15:15:21 GMT 2024","","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","com.swp391.koibe.services.orderdetail.OrderDetailServiceTest","updateOrderDetail"
"","3","getSortedOrder()","","Tue Nov 12 15:15:07 GMT 2024","passed","Tue Nov 12 15:15:07 GMT 2024","","com.swp391.koibe.controllers.OrderControllerTest","com.swp391.koibe.controllers.OrderControllerTest","getSortedOrder"
"","11","getById()","","Tue Nov 12 15:15:28 GMT 2024","passed","Tue Nov 12 15:15:28 GMT 2024","","com.swp391.koibe.services.category.CategoryServiceTest","com.swp391.koibe.services.category.CategoryServiceTest","getById"
"","3","updateAuctionKoi()","","Tue Nov 12 15:15:12 GMT 2024","passed","Tue Nov 12 15:15:12 GMT 2024","","com.swp391.koibe.controllers.AuctionKoiControllerTest","com.swp391.koibe.controllers.AuctionKoiControllerTest","updateAuctionKoi"
"","4","getAuctionByAuctioneerId()","","Tue Nov 12 15:15:34 GMT 2024","passed","Tue Nov 12 15:15:34 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByAuctioneerId"
"","4","getBreederKoiListByStatus()","","Tue Nov 12 15:15:07 GMT 2024","passed","Tue Nov 12 15:15:07 GMT 2024","","com.swp391.koibe.controllers.KoiControllerTest","com.swp391.koibe.controllers.KoiControllerTest","getBreederKoiListByStatus"
"","3","createDescendingAuction()","","Tue Nov 12 15:15:34 GMT 2024","passed","Tue Nov 12 15:15:34 GMT 2024","","com.swp391.koibe.services.auction.AuctionServiceTest","com.swp391.koibe.services.auction.AuctionServiceTest","createDescendingAuction"
"","9","getGoogleClientId()","","Tue Nov 12 15:15:07 GMT 2024","passed","Tue Nov 12 15:15:07 GMT 2024","","com.swp391.koibe.controllers.OAuth2ControllerTest","com.swp391.koibe.controllers.OAuth2ControllerTest","getGoogleClientId"
"","3","verifyOtpIsCorrect()","","Tue Nov 12 15:15:28 GMT 2024","passed","Tue Nov 12 15:15:28 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","verifyOtpIsCorrect"
"","5","getPaymentsByUserIdAndStatus()","","Tue Nov 12 15:15:21 GMT 2024","passed","Tue Nov 12 15:15:21 GMT 2024","","com.swp391.koibe.services.payment.PaymentServiceTest","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentsByUserIdAndStatus"
"","3","blockOrEnable()","","Tue Nov 12 15:15:28 GMT 2024","passed","Tue Nov 12 15:15:28 GMT 2024","","com.swp391.koibe.services.user.UserServiceTest","com.swp391.koibe.services.user.UserServiceTest","blockOrEnable"
"","7","descending()","","Tue Nov 12 15:15:25 GMT 2024","passed","Tue Nov 12 15:15:25 GMT 2024","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","descending"
"","14","getOrdersByStatus()","","Tue Nov 12 15:15:28 GMT 2024","passed","Tue Nov 12 15:15:28 GMT 2024","","com.swp391.koibe.services.order.OrderServiceTest","com.swp391.koibe.services.order.OrderServiceTest","getOrdersByStatus"
"","12","updateMember()","","Tue Nov 12 15:15:31 GMT 2024","passed","Tue Nov 12 15:15:31 GMT 2024","","com.swp391.koibe.services.user.member.MemberServiceTest","com.swp391.koibe.services.user.member.MemberServiceTest","updateMember"
"","6","updateKoiImage()","","Tue Nov 12 15:15:15 GMT 2024","passed","Tue Nov 12 15:15:15 GMT 2024","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","com.swp391.koibe.services.koiimage.KoiImageServiceTest","updateKoiImage"
